confidence_score,interaction_type,partner_in_mosaic,partner_symbol,source_db,target_id,updated_at
446,physical,False,CTCFL,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
444,physical,False,ARPC5L,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
441,physical,False,C4orf51,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
432,physical,False,CSAG2,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
426,physical,False,MAGEB6,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
424,physical,False,FTHL17,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
423,physical,False,MAGEC1,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
421,physical,False,MAGEA1,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
418,physical,False,CSAG3,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
414,physical,False,CSAG1,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
407,physical,False,EPPIN,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
405,physical,False,MYO5C,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
401,physical,False,H4C6,STRING,ACTL8,2026-05-26 12:34:10.431009+00:00
996,physical,False,TIMP3,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
986,physical,False,RHBDF2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
967,physical,False,HBEGF,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
958,physical,False,ADAM10,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
953,physical,False,NOTCH1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
950,physical,True,TNF,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
942,physical,False,NOTCH2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
940,physical,False,NOTCH3,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
939,physical,False,FURIN,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
938,physical,False,NOTCH4,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
936,physical,False,TMPRSS2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
923,physical,False,TGFA,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
887,physical,True,ACE2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
853,physical,False,SELL,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
835,physical,False,CD163,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
823,physical,True,ACE,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
820,physical,True,MAPK14,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
811,physical,False,MAD2L1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
804,physical,False,NGFR,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
788,physical,False,JAG1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
788,physical,False,GHR,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
782,physical,False,CD9,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
775,physical,False,RHBDF1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
774,physical,False,PLK2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
771,physical,False,EGF,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
769,physical,False,CX3CL1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
747,physical,False,DLG1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
746,physical,False,EREG,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
744,physical,False,BTC,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
733,physical,True,APP,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
725,physical,False,TIMP1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
724,physical,False,CXCL16,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
722,physical,False,TNFRSF1B,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
721,physical,False,TNFRSF1A,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
712,physical,True,PSEN1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
708,physical,False,KL,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
708,physical,False,AREG,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
696,physical,False,NCSTN,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
690,physical,False,ERBB4,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
679,physical,True,EGFR,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
679,physical,False,NRG1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
675,physical,False,DLL1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
675,physical,True,NECTIN4,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
669,physical,False,MAD2L2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
668,physical,True,AGT,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
667,physical,False,PSENEN,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
652,physical,True,BACE1,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
648,physical,False,DLL4,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
647,physical,False,JAG2,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
644,physical,False,ADAM9,STRING,ADAM17,2026-05-26 12:34:10.431009+00:00
999,physical,False,ADIPOR1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
999,physical,False,ADIPOR2,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
996,physical,False,CDH13,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
994,physical,False,LEP,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
988,physical,False,CFD,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
967,physical,False,RETN,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
965,physical,True,PPARG,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
961,physical,True,INS,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
947,physical,False,PLIN1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
944,physical,False,PPARGC1A,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
942,physical,False,FABP4,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
942,physical,False,CEBPA,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
933,physical,False,RETNLB,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
914,physical,True,PPARA,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
904,physical,False,CEBPB,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
893,physical,False,APPL1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
890,physical,True,IL6,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
887,physical,False,SLC2A4,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
882,physical,False,CRP,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
876,physical,False,NAMPT,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
871,physical,True,TNF,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
868,physical,False,LEPR,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
862,physical,False,SIRT1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
860,physical,False,LIPE,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
854,physical,False,ALB,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
844,physical,False,GHRL,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
838,physical,False,CALR,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
833,physical,False,IL1B,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
832,physical,False,UCP1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
823,physical,True,SHBG,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
822,physical,False,IL10,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
806,physical,False,CD36,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
800,physical,False,PAQR7,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
799,physical,False,RBP4,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
795,physical,True,APOE,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
794,physical,True,LPL,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
790,physical,False,UCP2,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
789,physical,False,SERPINE1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
782,physical,False,FGF21,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
781,physical,True,APOB,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
779,physical,False,IGF1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
776,physical,False,CCL2,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
773,physical,False,RARRES2,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
771,physical,False,ITLN1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
768,physical,False,ADRB3,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
767,physical,False,HBEGF,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
767,physical,False,GCG,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
766,physical,False,RXRA,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
763,physical,False,CIDEA,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
762,physical,False,SREBF1,STRING,ADIPOQ,2026-05-26 12:34:10.431009+00:00
994,physical,False,GNAI2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
941,physical,False,GNB1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
931,physical,False,GNAI1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
928,physical,False,KNG1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
920,physical,False,GNAI3,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
907,physical,False,ADORA3,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
880,physical,False,SLC29A1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
831,physical,False,ADA,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
816,physical,False,GNG2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
784,physical,True,ADORA2A,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
777,physical,False,P2RY1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
736,physical,False,EDN1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
735,physical,False,NPY,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
727,physical,False,NT5E,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
722,physical,False,SST,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
715,physical,False,GHRL,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
711,physical,False,OXT,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
702,physical,True,DRD1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
690,physical,False,SLC29A2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
689,physical,False,EDN3,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
684,physical,False,VIPR1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
675,physical,True,AGT,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
665,physical,False,ENTPD1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
660,physical,True,LTBP3,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
660,physical,True,ADRB2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
651,physical,False,EDN2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
643,physical,False,LTBP2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
612,physical,False,ADK,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
609,physical,False,LTBP1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
606,physical,False,UFD1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
604,physical,False,GNAO1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
585,physical,True,DRD2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
570,physical,True,SRC,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
558,physical,False,HTR1B,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
549,physical,True,AGTR2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
510,physical,False,PPP1R9B,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
497,physical,True,GRM1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
494,physical,True,PPARG,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
484,physical,True,GSK3B,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
476,physical,False,P2RY2,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
471,physical,True,HTR2A,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
469,physical,False,CLU,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
466,physical,False,HCRT,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
460,physical,False,GPSM1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
451,physical,False,P2RX1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
447,physical,False,DNAJC14,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
441,physical,False,F2R,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
440,physical,False,LOXL1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
435,physical,True,GRM5,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
430,physical,False,MSR1,STRING,ADORA1,2026-05-26 12:34:10.431009+00:00
997,physical,True,DRD2,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
995,physical,False,GNAS,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
976,physical,True,GRM5,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
959,physical,False,GNAQ,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
956,physical,True,CNR1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
949,physical,False,GNAL,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
940,physical,True,NTRK2,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
937,physical,False,ADORA2B,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
928,physical,False,GNB1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
923,physical,False,POMC,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
917,physical,False,VIP,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
916,physical,False,GCG,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
912,physical,False,ADCYAP1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
907,physical,False,ADA,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
906,physical,False,TSHB,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
905,physical,False,NPPA,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
905,physical,False,FSHB,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
900,physical,False,GIP,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
868,physical,False,NT5E,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
864,physical,False,ENTPD1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
857,physical,True,NTRK1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
855,physical,False,GNG2,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
800,physical,False,IGHV3-16,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
784,physical,True,ADORA1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
775,physical,False,NECAB2,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
767,physical,False,DPP4,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
728,physical,False,TMTC1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
725,physical,False,ADCY5,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
718,physical,True,FGFR1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
718,physical,False,SLC29A1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
709,physical,False,CD4,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
705,physical,True,PRKACA,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
705,physical,False,PRKACB,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
698,physical,True,CTLA4,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
691,physical,False,PPP1R1B,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
670,physical,True,IL6,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
662,physical,False,CYTH2,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
658,physical,False,CXCR4,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
655,physical,False,ADK,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
634,physical,False,TNFRSF4,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
623,physical,False,IFITM5,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
621,physical,True,SRC,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
612,physical,True,LAG3,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
604,physical,False,VIPR1,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
594,physical,False,PRKACG,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
593,physical,False,TSNAX,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
591,physical,True,ACHE,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
590,physical,False,TPM3,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
577,physical,True,CD274,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
575,physical,False,CASP3,STRING,ADORA2A,2026-05-26 12:34:10.431009+00:00
987,physical,False,GNAQ,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
969,physical,False,GNA11,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
968,physical,False,GNA12,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
968,physical,False,GNA13,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
957,physical,False,ADRA1B,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
909,physical,False,ADRA1D,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
825,physical,False,ARHGEF12,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
795,physical,False,CXCR4,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
770,physical,True,AGT,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
727,physical,False,GNB3,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
701,physical,False,GNA15,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
700,physical,False,GNA14,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
682,physical,False,ARRB2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
643,physical,False,ACKR3,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
638,physical,False,GNB4,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
634,physical,False,GRK2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
626,physical,False,PLCB1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
624,physical,False,GNB2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
624,physical,False,GNB1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
623,physical,True,GNB5,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
594,physical,False,BMP1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
592,physical,False,GRIK1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
590,physical,False,AVPR1A,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
586,physical,False,PLCB2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
580,physical,False,GNG4,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
576,physical,False,GNGT1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
572,physical,False,NAPA,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
572,physical,False,GRK5,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
570,physical,False,GNG2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
568,physical,False,GNGT2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
564,physical,False,GNG11,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
564,physical,True,AGTR1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
562,physical,False,GNG3,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
556,physical,False,GNG8,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
554,physical,False,GNG12,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
553,physical,False,GNG7,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
548,physical,False,GNG13,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
541,physical,False,GNG5,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
541,physical,False,GNG10,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
538,physical,False,SAG,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
536,physical,False,EDN1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
533,physical,True,SLC6A2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
533,physical,False,PLCB3,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
529,physical,False,RGS2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
520,physical,False,HCLS1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
517,physical,True,ADRB2,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
517,physical,False,TRIO,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
515,physical,False,ARRB1,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
515,physical,False,GABRQ,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
513,physical,False,BTK,STRING,ADRA1A,2026-05-26 12:34:10.431009+00:00
978,physical,False,GNB1,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
959,physical,False,GNAQ,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
956,physical,False,GNAO1,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
932,physical,False,GNG2,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
924,physical,False,GNA12,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
918,physical,False,GNA13,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
914,physical,False,GNA11,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
832,physical,True,SLC6A3,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
802,physical,True,SLC6A2,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
782,physical,False,GNB3,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
781,physical,False,ADRA2C,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
738,physical,False,ADCY5,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
722,physical,False,GNB2,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
720,physical,False,COMT,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
716,physical,True,SLC6A4,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
711,physical,False,DBH,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
711,physical,False,GNAI2,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
708,physical,False,GNG7,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
691,physical,False,SNAP25,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
689,physical,False,ADCY8,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
685,physical,False,ADCY3,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
677,physical,False,ARRB2,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
674,physical,False,PPP1R9B,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
672,physical,True,OPRM1,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
669,physical,True,GNB5,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
665,physical,False,GNG12,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
658,physical,False,GNB4,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
658,physical,False,ADRA2B,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
653,physical,False,KCNN3,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
651,physical,False,GNAZ,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
637,physical,False,GNAI1,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
636,physical,False,ADCY7,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
623,physical,False,ADCY1,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
619,physical,True,MAOA,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
609,physical,False,SAG,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
605,physical,False,GNGT2,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
602,physical,False,SCN8A,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
600,physical,False,ADCY4,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
598,physical,False,GNG4,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
598,physical,False,GRK5,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
593,physical,True,AGT,STRING,ADRA2A,2026-05-26 12:34:10.431009+00:00
