clinical_status,compound_id,indication_id,max_phase,source_doc_id
preclinical,CHEMBL3990044,mesh_d008223,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d002292,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d002289,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d015179,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d002280,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d012509,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d013274,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d004938,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d002817,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d008224,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d008545,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d002294,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d003110,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d009369,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d000098943,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d015266,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d008113,0,chembl:CHEMBL3990044
preclinical,CHEMBL3990044,mesh_d000077274,0,chembl:CHEMBL3990044
preclinical,CHEMBL3991065,mesh_d008881,0,chembl:CHEMBL3991065
preclinical,CHEMBL404108,mesh_d012216,0,chembl:CHEMBL404108
preclinical,CHEMBL404108,mesh_d001172,0,chembl:CHEMBL404108
preclinical,CHEMBL404108,mesh_d015207,0,chembl:CHEMBL404108
preclinical,CHEMBL404108,mesh_d020370,0,chembl:CHEMBL404108
preclinical,CHEMBL404108,mesh_d010003,0,chembl:CHEMBL404108
preclinical,CHEMBL404271,mesh_d003920,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d024821,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d065626,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d016640,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d007024,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d046768,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d006973,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d050197,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d006937,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d008659,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d009765,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d003327,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d007680,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d003924,0,chembl:CHEMBL404271
preclinical,CHEMBL404271,mesh_d000375,0,chembl:CHEMBL404271
preclinical,CHEMBL405,mesh_d019970,0,chembl:CHEMBL405
preclinical,CHEMBL405,mesh_d001289,0,chembl:CHEMBL405
preclinical,CHEMBL405,mesh_d003071,0,chembl:CHEMBL405
preclinical,CHEMBL405110,mesh_d015179,0,chembl:CHEMBL405110
preclinical,CHEMBL405110,mesh_d008708,0,chembl:CHEMBL405110
preclinical,CHEMBL405110,mesh_d000544,0,chembl:CHEMBL405110
preclinical,CHEMBL405110,mesh_d003113,0,chembl:CHEMBL405110
preclinical,CHEMBL406,mesh_d006973,0,chembl:CHEMBL406
preclinical,CHEMBL406,mesh_d002318,0,chembl:CHEMBL406
preclinical,CHEMBL406,mesh_d006333,0,chembl:CHEMBL406
preclinical,CHEMBL406,mesh_d014115,0,chembl:CHEMBL406
preclinical,CHEMBL406,mesh_d020528,0,chembl:CHEMBL406
preclinical,CHEMBL406,mesh_d003924,0,chembl:CHEMBL406
preclinical,CHEMBL406,mesh_d000075222,0,chembl:CHEMBL406
preclinical,CHEMBL4066936,mesh_d006333,0,chembl:CHEMBL4066936
preclinical,CHEMBL4066936,mesh_d002318,0,chembl:CHEMBL4066936
preclinical,CHEMBL4066936,mesh_d003327,0,chembl:CHEMBL4066936
preclinical,CHEMBL407,mesh_d007319,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d009771,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d019966,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d001007,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d009290,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d020177,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d010300,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d000437,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d005600,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d016854,0,chembl:CHEMBL407
preclinical,CHEMBL407,mesh_d006970,0,chembl:CHEMBL407
preclinical,CHEMBL408,mesh_d003920,0,chembl:CHEMBL408
preclinical,CHEMBL408,mesh_d012509,0,chembl:CHEMBL408
preclinical,CHEMBL4084119,mesh_d018149,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d003920,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d006333,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d006943,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d009765,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d003928,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d012891,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d001068,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d011236,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d065626,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d016540,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d024821,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d009293,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d015431,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d003865,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d012778,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d019449,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d000544,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d003922,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d003924,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d010300,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d050177,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d001714,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d011085,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d009748,0,chembl:CHEMBL4084119
preclinical,CHEMBL4084119,mesh_d003693,0,chembl:CHEMBL4084119
preclinical,CHEMBL409,mesh_d011471,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d009369,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d006177,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d011629,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d010534,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d005185,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d012468,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d001943,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d010051,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d064129,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d045169,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d002277,0,chembl:CHEMBL409
preclinical,CHEMBL409,mesh_d001749,0,chembl:CHEMBL409
preclinical,CHEMBL4105630,mesh_d020329,0,chembl:CHEMBL4105630
preclinical,CHEMBL4105630,mesh_d019052,0,chembl:CHEMBL4105630
preclinical,CHEMBL4105630,mesh_d003865,0,chembl:CHEMBL4105630
preclinical,CHEMBL4105630,mesh_d010300,0,chembl:CHEMBL4105630
preclinical,CHEMBL4105630,mesh_d019964,0,chembl:CHEMBL4105630
preclinical,CHEMBL4105630,mesh_d003866,0,chembl:CHEMBL4105630
preclinical,CHEMBL4113131,mesh_d002289,0,chembl:CHEMBL4113131
preclinical,CHEMBL4113131,mesh_d008545,0,chembl:CHEMBL4113131
preclinical,CHEMBL4113131,mesh_d008175,0,chembl:CHEMBL4113131
preclinical,CHEMBL414357,mesh_d003920,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d009765,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d009767,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d006943,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d065626,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d020521,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d011085,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d019970,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d016540,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d046768,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d011236,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d051437,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d015431,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d003327,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d019578,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d000083242,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d009203,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d059345,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d003922,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d003924,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d010300,0,chembl:CHEMBL414357
preclinical,CHEMBL414357,mesh_d000437,0,chembl:CHEMBL414357
preclinical,CHEMBL416146,mesh_d012216,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d010146,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d015658,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d001172,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d013167,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d020370,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d014947,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d008545,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d001859,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d004412,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d014098,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d017116,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d064129,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d010003,0,chembl:CHEMBL416146
preclinical,CHEMBL416146,mesh_d014376,0,chembl:CHEMBL416146
preclinical,CHEMBL419213,mesh_d006973,0,chembl:CHEMBL419213
preclinical,CHEMBL419213,mesh_d009203,0,chembl:CHEMBL419213
preclinical,CHEMBL419213,mesh_d002318,0,chembl:CHEMBL419213
preclinical,CHEMBL419213,mesh_d003920,0,chembl:CHEMBL419213
preclinical,CHEMBL419213,mesh_d020521,0,chembl:CHEMBL419213
preclinical,CHEMBL419213,mesh_d006333,0,chembl:CHEMBL419213
preclinical,CHEMBL42,mesh_d001007,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d003704,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d011618,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d002658,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d003866,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d012559,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d008607,0,chembl:CHEMBL42
preclinical,CHEMBL42,mesh_d001714,0,chembl:CHEMBL42
preclinical,CHEMBL4204794,mesh_d007946,0,chembl:CHEMBL4204794
preclinical,CHEMBL4204794,mesh_d034721,0,chembl:CHEMBL4204794
preclinical,CHEMBL4204794,mesh_d005910,0,chembl:CHEMBL4204794
preclinical,CHEMBL4204794,mesh_d046152,0,chembl:CHEMBL4204794
preclinical,CHEMBL4204794,mesh_d009369,0,chembl:CHEMBL4204794
preclinical,CHEMBL4204794,mesh_d015470,0,chembl:CHEMBL4204794
preclinical,CHEMBL4208229,mesh_d054198,0,chembl:CHEMBL4208229
preclinical,CHEMBL4208229,mesh_d015464,0,chembl:CHEMBL4208229
preclinical,CHEMBL4208229,mesh_d009369,0,chembl:CHEMBL4208229
preclinical,CHEMBL4208229,mesh_d007674,0,chembl:CHEMBL4208229
preclinical,CHEMBL4208229,mesh_d001661,0,chembl:CHEMBL4208229
preclinical,CHEMBL421,mesh_d013167,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d010523,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d001172,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d010019,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d009325,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d001171,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d015209,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d005909,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d007415,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d006976,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d015535,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d003093,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d015470,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d047928,0,chembl:CHEMBL421
preclinical,CHEMBL421,mesh_d010235,0,chembl:CHEMBL421
preclinical,CHEMBL4216467,mesh_d009369,0,chembl:CHEMBL4216467
preclinical,CHEMBL4216467,mesh_d046152,0,chembl:CHEMBL4216467
preclinical,CHEMBL426084,mesh_d001068,0,chembl:CHEMBL426084
preclinical,CHEMBL426084,mesh_d012559,0,chembl:CHEMBL426084
preclinical,CHEMBL426084,mesh_d000437,0,chembl:CHEMBL426084
preclinical,CHEMBL426084,mesh_d019970,0,chembl:CHEMBL426084
preclinical,CHEMBL4297064,mesh_d005356,0,chembl:CHEMBL4297064
preclinical,CHEMBL4297064,mesh_d001416,0,chembl:CHEMBL4297064
preclinical,CHEMBL4297147,mesh_d011618,0,chembl:CHEMBL4297147
preclinical,CHEMBL4297147,mesh_d011595,0,chembl:CHEMBL4297147
preclinical,CHEMBL4297147,mesh_d012559,0,chembl:CHEMBL4297147
preclinical,CHEMBL4297185,mesh_d001943,0,chembl:CHEMBL4297185
preclinical,CHEMBL4297185,mesh_d011471,0,chembl:CHEMBL4297185
preclinical,CHEMBL4297185,mesh_d012468,0,chembl:CHEMBL4297185
preclinical,CHEMBL4297185,mesh_d009369,0,chembl:CHEMBL4297185
preclinical,CHEMBL4297185,mesh_d064129,0,chembl:CHEMBL4297185
preclinical,CHEMBL4297185,mesh_d006106,0,chembl:CHEMBL4297185
preclinical,CHEMBL4297216,mesh_d055728,0,chembl:CHEMBL4297216
preclinical,CHEMBL4297216,mesh_d009196,0,chembl:CHEMBL4297216
preclinical,CHEMBL4297220,mesh_d015464,0,chembl:CHEMBL4297220
preclinical,CHEMBL4297245,mesh_d000544,0,chembl:CHEMBL4297245
preclinical,CHEMBL4297245,mesh_d003704,0,chembl:CHEMBL4297245
preclinical,CHEMBL4297522,mesh_d014565,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d009196,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d018281,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d001749,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d015470,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d016889,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d010190,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d002289,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d015179,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d009369,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d001943,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d008080,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297522,mesh_d013274,0,chembl:CHEMBL4297522
preclinical,CHEMBL4297549,mesh_d000799,0,chembl:CHEMBL4297549
preclinical,CHEMBL4297549,mesh_d051437,0,chembl:CHEMBL4297549
preclinical,CHEMBL4297549,mesh_d009471,0,chembl:CHEMBL4297549
preclinical,CHEMBL4297549,mesh_d051436,0,chembl:CHEMBL4297549
preclinical,CHEMBL4297549,mesh_d054179,0,chembl:CHEMBL4297549
preclinical,CHEMBL4297549,mesh_d045169,0,chembl:CHEMBL4297549
preclinical,CHEMBL4297579,mesh_d006467,0,chembl:CHEMBL4297579
preclinical,CHEMBL4297579,mesh_d006470,0,chembl:CHEMBL4297579
preclinical,CHEMBL4297603,mesh_d003550,0,chembl:CHEMBL4297603
preclinical,CHEMBL4297610,mesh_d009190,0,chembl:CHEMBL4297610
preclinical,CHEMBL4297610,mesh_d015470,0,chembl:CHEMBL4297610
preclinical,CHEMBL4297723,mesh_d005909,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d008223,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d002292,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d008545,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d015658,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d002280,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d019694,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d006689,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d009101,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d010190,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d006394,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d009362,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d000080443,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d005185,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d002583,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d010051,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d064129,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d009959,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d002294,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d015266,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d012878,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d008175,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d008224,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d008080,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d014565,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d006258,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d009182,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d013274,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d001749,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d009369,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d001943,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d002289,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297723,mesh_d015179,0,chembl:CHEMBL4297723
preclinical,CHEMBL4297729,mesh_d015451,0,chembl:CHEMBL4297729
preclinical,CHEMBL4297729,mesh_d002289,0,chembl:CHEMBL4297729
preclinical,CHEMBL4297729,mesh_d009369,0,chembl:CHEMBL4297729
preclinical,CHEMBL4297729,mesh_d002294,0,chembl:CHEMBL4297729
preclinical,CHEMBL4297774,mesh_d002289,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297774,mesh_d009369,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297774,mesh_d013274,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297774,mesh_d012468,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297774,mesh_d006528,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297774,mesh_d002294,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297774,mesh_d008175,0,chembl:CHEMBL4297774
preclinical,CHEMBL4297839,mesh_d009765,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d065626,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d003924,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d003920,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d051436,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d014929,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d009767,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297839,mesh_d050177,0,chembl:CHEMBL4297839
preclinical,CHEMBL4297840,mesh_d006528,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d007938,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d008223,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d002289,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d055752,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d008175,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d016403,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d064726,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d008228,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d006258,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d001943,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d004938,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d010051,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d006689,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d008545,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d009303,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d002277,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d005909,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d002294,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d001661,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d001201,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d007680,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d008113,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d001749,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d064129,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d016889,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d016399,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d006103,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d000077195,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d016411,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d001254,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d009837,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d002583,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d010190,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d018281,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d013964,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d009369,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d011471,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d002292,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d000077192,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d013274,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d003110,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d000077277,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d004067,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d000230,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d021441,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d015179,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d000077274,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297840,mesh_d012004,0,chembl:CHEMBL4297840
preclinical,CHEMBL4297843,mesh_d006528,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d008223,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d002289,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d064726,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d006258,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d051677,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d055752,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d009303,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d003110,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d013927,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d018278,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d001661,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d006103,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d008080,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d002294,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d020031,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d008654,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d009062,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d012509,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d013964,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d002583,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d012468,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d018281,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d000077195,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d004938,0,chembl:CHEMBL4297843
preclinical,CHEMBL4297843,mesh_d013274,0,chembl:CHEMBL4297843
