association_score,evidence_type,indication_id,source_doc_id,target_id
0.25,clinical_trial_phase1,unresectable_malignant_solid_neoplasm,,SCD
0.3528335938349708,open_targets_literature,melanoma,,G1/S-SPECI
0.34578808864460897,open_targets_literature,urinary_bladder_carcinoma,,G1/S-SPECI
0.3344167087292321,open_targets_literature,glioma,,G1/S-SPECI
0.3255179582029453,open_targets_affected_pathway,lung_carcinoma,,G1/S-SPECI
0.3203953198364176,open_targets_somatic_mutation,gastric_carcinoma,,G1/S-SPECI
0.25,clinical_trial_phase1,cancer,,SERINE/THR
0.3044011218973784,open_targets_genetic_association,type_2_diabetes_nephropathy,,G1/S-SPECI
0.25,clinical_trial_phase1,hb-ss_disease,,SCD
0.2970090403509573,open_targets_somatic_mutation,pancreatic_neuroendocrine_tumor,,G1/S-SPECI
0.25,clinical_trial_phase1,disease_sickle_cell_anemia,,SCD
0.2934512399184587,open_targets_literature,diffuse_large_b-cell_lymphoma,,G1/S-SPECI
0.75,clinical_trial_phase3,sickle_cell_disorders,,SCD
0.2842058243325702,open_targets_somatic_mutation,thyroid_carcinoma,,G1/S-SPECI
0.25,clinical_trial_phase1,haploidentical_stem_cell_transplantation,,SCD
0.7398901528035652,open_targets_clinical,epilepsy,,GABRA1
0.604228067184864,open_targets_clinical,panic_disorder,,GABRA1
0.7518566426969877,open_targets_genetic_association,"cerebral_amyloid_angiopathy,_app-related",,APP
0.75,clinical_trial_phase3,vaso-occlusive_crisis,,SCD
0.5751509213384661,open_targets_clinical,postpartum_depression,,GABRA1
0.5721090488924082,open_targets_clinical,pain,,GABRA1
0.25,clinical_trial_phase1,ulcerative_colitis,,SELE
0.5705885599693324,open_targets_genetic_association,childhood_absence_epilepsy,,GABRA1
0.5655309469798582,open_targets_clinical,lennox-gastaut_syndrome,,GABRA1
0.5546461928861836,open_targets_clinical,headache,,GABRA1
0.5,clinical_trial_phase2,soft-tissue_sarcoma,,SERINE/THR
0.5319383473041108,open_targets_clinical,depressive_disorder,,GABRA1
0.5261379875719714,open_targets_clinical,stiff-person_syndrome,,GABRA1
0.5,clinical_trial_phase2,her2-negative_breast_cancer,,SERINE/THR
0.508004669197575,open_targets_genetic_association,genetic_disorder,,GABRA1
0.5,clinical_trial_phase2,metastatic_breast_cancer,,SERINE/THR
0.5054617598442418,open_targets_clinical,sedation,,GABRA1
0.6248082773079153,open_targets_genetic_association,endocrine-cerebro-osteodysplasia_syndrome,,ICK
0.27857451126714083,open_targets_genetic_association,male_infertility_with_azoospermia_or_oligozoospermia_due_to_single_gene_mutation,,CFTR
0.4946915291380999,open_targets_clinical,infantile_spasms,,GABRA1
0.47089606540368295,open_targets_clinical,amnesia,,GABRA1
0.4619748183558772,open_targets_clinical,irritability,,GABRA1
0.4027303366262235,open_targets_clinical,bipolar_disorder,,GABRA1
0.39613356372184505,open_targets_clinical,sleep_disorder,,GABRA1
0.25,clinical_trial_phase1,solid_tumor,,SERINE/THR
0.21057651918542392,open_targets_genetic_association,renal_osteodystrophy,,APP
0.37078720474664223,open_targets_clinical,brain_injury,,GABRA1
0.37054681931005595,open_targets_clinical,epilepsy_syndrome,,GABRA1
0.25,clinical_trial_phase1,advanced_or_metastatic_non-small_cell_lung_cancer,,SERINE/THR
0.3695798546847018,open_targets_clinical,malaria,,GABRA1
0.3695798546847018,open_targets_clinical,fever,,GABRA1
0.3567472208414829,open_targets_clinical,stroke,,GABRA1
0.3562076216829,open_targets_clinical,cocaine_dependence,,GABRA1
0.6105746855034032,open_targets_clinical,epilepsy,,GABRA4
0.6031193276208099,open_targets_clinical,panic_disorder,,GABRA4
0.6026206606001193,open_targets_clinical,agitation,,GABRA4
0.25,clinical_trial_phase1,long_qt_syndrome,,SGK1
0.47089606540368295,open_targets_clinical,amnesia,,GABRA4
0.4619748183558772,open_targets_clinical,irritability,,GABRA4
0.4342563292545246,open_targets_clinical,focal_impaired_awareness_seizure,,GABRA4
0.4054031210528475,open_targets_clinical,drug_dependence,,GABRA4
0.75,clinical_trial_phase3,treatment_resistant_depression,,SIGMAR1
0.75,clinical_trial_phase3,depression,,SIGMAR1
0.3695798546847018,open_targets_clinical,epilepsy_syndrome,,GABRA4
1.0,clinical_trial_phase4,major_depressive_disorder,,SIGMAR1
0.3567472208414829,open_targets_clinical,stroke,,GABRA4
0.3408224813436347,open_targets_affected_pathway,neurodegenerative_disease,,GABRA4
0.3233823728491141,open_targets_clinical,sleep_disorder,,GABRA4
0.776829080552429,open_targets_genetic_association,genetic_developmental_and_epileptic_encephalopathy,,GABRB2
0.5,clinical_trial_phase2,neurogenic_orthostatic_hypotension,,SLC6A2
0.7002789195683313,open_targets_clinical,insomnia,,GABRB2
0.75,clinical_trial_phase3,fibromyalgia,,SLC6A2
0.6061887071498233,open_targets_clinical,migraine_disorder,,GABRB2
1.0,clinical_trial_phase4,"gait_disorders,_neurologic",,SLC6A3
0.6026206606001193,open_targets_clinical,agitation,,GABRB2
0.5539415387033704,open_targets_clinical,lennox-gastaut_syndrome,,GABRB2
0.5,clinical_trial_phase2,ann_arbor_stage_iii_non-hodgkin_lymphoma,,SMARCA4
0.5,clinical_trial_phase2,small_cell_lung_cancer,,SMARCA4
0.5,clinical_trial_phase2,locally_advanced_or_metastatic_lung_cancer,,SMARCA4
0.25,clinical_trial_phase1,rhabdoid_tumors,,SMARCA4
0.36844442324225374,open_targets_clinical,hypertension,,GABRB2
0.25,clinical_trial_phase1,synovial_sarcoma,,SMARCA4
0.25,clinical_trial_phase1,metastatic_solid_tumor,,SMARCA4
0.5,clinical_trial_phase2,smarca4-deficient_tumor,,SMARCA4
0.6519702386678893,open_targets_genetic_literature,enchondromatosis,,IDH1
0.6517698635610516,open_targets_literature,cholangiocarcinoma,,IDH1
0.651346467637329,open_targets_genetic_literature,maffucci_syndrome,,IDH1
0.626560527983067,open_targets_literature,glioblastoma_multiforme,,IDH1
0.6161342438983137,open_targets_genetic_literature,metaphyseal_chondromatosis_with_d-2-hydroxyglutaric_aciduria,,IDH1
0.5929150817941417,open_targets_literature,glioma,,IDH1
0.47511543541133333,open_targets_genetic_association,glioma_susceptibility_1,,IDH1
0.45260211414766083,open_targets_literature,oligodendroglioma,,IDH1
0.4473180458517338,open_targets_literature,melanoma,,IDH1
0.4422739916616571,open_targets_somatic_mutation,pilocytic_astrocytoma,,IDH1
0.4400233221848693,open_targets_somatic_mutation,cutaneous_melanoma,,IDH1
0.2568742975826331,open_targets_genetic_association,drug_allergy,,CFTR
0.14614690863389632,open_targets_literature,chronic_rhinosinusitis,,CFTR
0.4782548109547383,open_targets_genetic_association,oocyte/zygote/embryo_maturation_arrest_21,,CHEK1
0.37212037369110057,open_targets_clinical,neuroepithelial_neoplasm,,IDH1
0.3695798546847018,open_targets_somatic_mutation,dedifferentiated_chondrosarcoma,,IDH1
0.3695798546847018,open_targets_clinical,pathologic_process,,IDH1
0.33631996060029123,open_targets_somatic_mutation,multiple_myeloma,,IDH1
0.30375116592698564,open_targets_literature,non-small_cell_lung_carcinoma,,IDH1
0.2971313386626725,open_targets_literature,essential_thrombocythemia,,IDH1
0.303246666275121,open_targets_literature,non-small_cell_lung_carcinoma,,IDH2
0.2969814977285607,open_targets_literature,essential_thrombocythemia,,IDH2
0.2959392903492793,open_targets_affected_pathway,hematologic_disease,,IDH2
0.29523937816762863,open_targets_literature,melanoma,,IDH2
0.786575679798136,open_targets_genetic_association,severe_combined_immunodeficiency_due_to_ikk2_deficiency,,IKBKB
0.39813043957149113,open_targets_genetic_association,autoimmune_disorder_of_musculoskeletal_system,,IKBKB
0.396681944236456,open_targets_genetic_association,osteoarthritis,,IKBKB
0.37050380432141355,open_targets_somatic_mutation,colorectal_adenocarcinoma,,IKBKB
0.37050380432141355,open_targets_somatic_mutation,skin_basal_cell_carcinoma,,IKBKB
0.36994943453938645,open_targets_affected_pathway,neuroinflammatory_disorder,,IKBKB
0.3695798546847018,open_targets_somatic_mutation,superficial_spreading_melanoma,,IKBKB
0.3695798546847018,open_targets_somatic_mutation,kidney_neoplasm,,IKBKB
0.3695798546847018,open_targets_somatic_mutation,cutaneous_melanoma,,IKBKB
0.3695798546847018,open_targets_somatic_mutation,carcinoma_of_liver_and_intrahepatic_biliary_tract,,IKBKB
0.37699563041770706,clinical_trial_phase1,malignant_glioma,,IDH1
0.3695798546847018,open_targets_somatic_mutation,lung_carcinoma,,IKBKB
0.3695798546847018,open_targets_somatic_mutation,nodular_melanoma,,IKBKB
0.3695798546847018,open_targets_somatic_mutation,breast_ductal_adenocarcinoma,,IKBKB
0.35139387529911703,open_targets_affected_pathway,neurodegenerative_disease,,IKBKB
0.4619748183558772,open_targets_clinical,cardiac_arrhythmia,,CHRM1
0.7718134124037873,clinical_trial_phase1,acute_myeloid_leukemia,,IDH1
0.25,clinical_trial_phase1,multiple_myeloma,,SERINE/THR
0.5,clinical_trial_phase2,covid-19_pneumonia,,SERINE/THR
0.434815360687213,open_targets_clinical,drug_dependence,,GABRA1
0.4342563292545246,open_targets_clinical,focal_impaired_awareness_seizure,,GABRA1
0.4052779624830518,open_targets_clinical,obesity,,GABRA1
0.25,clinical_trial_phase1,advanced_cancer,,SERINE/THR
0.37874748830229726,open_targets_clinical,acute_respiratory_distress_syndrome,,GABRA1
0.25,clinical_trial_phase1,biliary_tract_cancer,,SERINE/THR
0.37050380432141355,open_targets_clinical,cerebral_palsy,,GABRA1
0.25,clinical_trial_phase1,advanced_solid_tumours,,SERINE/THR
0.25,clinical_trial_phase1,cutaneous_melanoma,,SERINE/THR
0.5,clinical_trial_phase2,recurrent_diffuse_intrinsic_pontine_glioma,,SERINE/THR
0.6053161145479746,open_targets_clinical,insomnia,,GABRA4
0.5925846892291322,open_targets_clinical,seizure,,GABRA4
0.0,clinical_trial_phase0,breast_cancer,,SHBG
0.0,clinical_trial_phase0,melanoma_(skin_cancer),,SHBG
0.5,clinical_trial_phase2,prostate_cancer,,SHBG
0.37050380432141355,open_targets_clinical,cerebral_palsy,,GABRA4
0.3695798546847018,open_targets_clinical,fever,,GABRA4
0.36844442324225374,open_targets_clinical,hypertension,,GABRA4
0.36290021683245416,open_targets_clinical,cancer,,GABRA4
1.0,clinical_trial_phase4,parkinson's_disease,,SLC6A3
0.6025788303624526,open_targets_clinical,anxiety_disorder,,GABRB2
0.5948815061207237,open_targets_clinical,alcohol_dependence,,GABRB2
0.5920138592667635,open_targets_clinical,anxiety,,GABRB2
0.5751509213384661,open_targets_clinical,postpartum_depression,,GABRB2
0.571360424601598,open_targets_clinical,status_epilepticus,,GABRB2
0.5639951495205311,open_targets_clinical,generalized_anxiety_disorder,,GABRB2
0.5546461928861836,open_targets_clinical,headache,,GABRB2
1.0,clinical_trial_phase4,transsexualism,,SLC6A4
0.5317674967598081,open_targets_clinical,depressive_disorder,,GABRB2
0.5261379875719714,open_targets_clinical,stiff-person_syndrome,,GABRB2
0.5111919273474869,open_targets_clinical,partial_epilepsy,,GABRB2
0.5054617598442418,open_targets_clinical,sedation,,GABRB2
0.47593159092376197,open_targets_clinical,infantile_spasms,,GABRB2
0.4725747415090123,open_targets_genetic_association,genetic_disorder,,GABRB2
0.47089606540368295,open_targets_clinical,amnesia,,GABRB2
0.5,clinical_trial_phase2,ann_arbor_stage_iv_non-hodgkin_lymphoma,,SMARCA4
0.5,clinical_trial_phase2,histiocytic_sarcoma,,SMARCA4
0.5,clinical_trial_phase2,juvenile_xanthogranuloma,,SMARCA4
0.3655243589843681,open_targets_clinical,cancer,,GABRB2
0.3599396920621405,open_targets_clinical,coronary_artery_disease,,GABRB2
0.47250295383303625,open_targets_clinical,acute_myeloid_leukemia_by_fab_classification,,IDH1
0.3948043319101148,open_targets_literature,anaplastic_astrocytoma,,IDH1
0.3819482510758384,open_targets_somatic_mutation,oligoastrocytoma,,IDH1
0.3737058199371625,open_targets_clinical,primitive_neuroectodermal_tumor,,IDH1
0.37370451963021467,open_targets_somatic_mutation,hemangioma,,IDH1
0.3734931627960214,open_targets_somatic_mutation,spindle_cell_hemangioma,,IDH1
0.3727440739370683,open_targets_somatic_mutation,gliomatosis_cerebri,,IDH1
0.3721797463013379,open_targets_somatic_mutation,brain_astrocytoma,,IDH1
0.26609749537298527,open_targets_genetic_association,male_infertility_due_to_gonadal_dysgenesis_or_sperm_disorder,,CHEK1
0.2955812604503432,open_targets_clinical,paraganglioma,,IDH1
0.2936970869864856,open_targets_literature,meningioma,,IDH1
0.2875317210014747,open_targets_somatic_mutation,lung_adenocarcinoma,,IDH1
0.7648854782095237,open_targets_genetic_literature,d-2-hydroxyglutaric_aciduria,,IDH2
0.6705535137598327,open_targets_genetic_association,li-fraumeni_syndrome,,CHEK2
0.6655353860442302,open_targets_genetic_association,chek2-related_cancer_predisposition,,CHEK2
0.6606765354218637,open_targets_genetic_association,familial_prostate_cancer,,CHEK2
0.3991462430594779,open_targets_genetic_literature,mitochondrial_disease,,IDH2
0.6541806506356688,open_targets_literature,neoplasm,,CHEK2
0.33766410747750114,open_targets_affected_pathway,neurodegenerative_disease,,IDH2
0.33420510750181515,open_targets_genetic_association,gout,,IDH2
0.3326218692162316,open_targets_somatic_mutation,vascular_malformation,,IDH2
0.3235027248936654,open_targets_somatic_mutation,myeloproliferative_disorder,,IDH2
0.29137835417752506,open_targets_literature,hepatocellular_carcinoma,,IDH2
0.2893489494287181,open_targets_somatic_mutation,anaplastic_astrocytoma,,IDH2
0.3695798546847018,open_targets_somatic_mutation,endometrial_endometrioid_adenocarcinoma,,IKBKB
0.3233823728491141,open_targets_clinical,autosomal_dominant_polycystic_kidney_disease,,IKBKB
0.2990785279383984,open_targets_literature,hepatocellular_carcinoma,,IKBKB
0.28893958361391475,open_targets_somatic_mutation,lymphoid_neoplasm,,IKBKB
0.288540841569033,open_targets_somatic_mutation,lung_adenocarcinoma,,IKBKB
0.2805676226173071,open_targets_somatic_mutation,chronic_lymphocytic_leukemia,,IKBKB
0.280298755280851,open_targets_somatic_mutation,breast_carcinoma,,IKBKB
0.2798011492613504,open_targets_somatic_mutation,astrocytoma,,IKBKB
0.279125185250621,open_targets_clinical,diabetic_nephropathy,,IKBKB
0.27903279028694983,open_targets_somatic_mutation,ovarian_serous_adenocarcinoma,,IKBKB
0.27850972898881443,open_targets_somatic_mutation,urinary_bladder_carcinoma,,IKBKB
0.42161371463645525,open_targets_somatic_mutation,breast_neoplasm,,IL2
0.3235619389818295,open_targets_genetic_association,crohn's_disease,,IL2
0.24537240900952514,open_targets_genetic_association,ankylosing_spondylitis,,IL2
0.2322130406507019,open_targets_genetic_association,stricture,,IL2
0.37546272227934135,open_targets_genetic_literature,major_depressive_disorder,,CHRM2
0.22463912441470338,open_targets_genetic_association,hypothyroidism,,IL2
0.20533335503214623,open_targets_literature,lung_adenocarcinoma,,IL2
0.20035981772616462,open_targets_literature,skin_basal_cell_carcinoma,,IL2
0.19991261742253466,open_targets_literature,chronic_lymphocytic_leukemia,,IL2
0.19734589543316994,open_targets_genetic_association,bipolar_disorder,,IL2
0.19643513542671673,open_targets_literature,small_cell_lung_carcinoma,,IL2
1.0,clinical_trial_phase4,major_depressive_disorder,,SLC6A4
0.4264266387429052,open_targets_literature,osteosarcoma,,IDH1
0.4263161181118273,open_targets_literature,prostate_adenocarcinoma,,IDH1
0.42304906040953755,open_targets_literature,neoplasm,,IDH1
0.41418638412328573,open_targets_literature,hepatocellular_carcinoma,,IDH1
0.40820228951503273,open_targets_literature,chondrosarcoma,,IDH1
0.3831839926388368,open_targets_somatic_mutation,brain_neoplasm,,IDH1
0.32117636864755533,open_targets_somatic_mutation,medulloblastoma,,IDH1
0.8158503752516324,clinical_trial_phase2,breast_cancer,,CHEK2
0.7138449093796811,open_targets_literature,glioma,,IDH2
0.5511872888339344,open_targets_genetic_literature,2-hydroxyglutaric_aciduria,,IDH2
0.48818566369685346,open_targets_genetic_association,myeloid_neoplasm,,IDH2
0.4522936493646862,open_targets_literature,astrocytoma,,IDH2
0.44437301939160045,open_targets_genetic_association,myeloid_leukemia,,IDH2
0.441287984229718,open_targets_genetic_literature,maffucci_syndrome,,IDH2
0.4124995604883384,open_targets_genetic_association,genetic_disorder,,IDH2
0.39899788193440733,open_targets_literature,oligodendroglioma,,IDH2
0.3927522503354233,open_targets_clinical,acute_myeloid_leukemia_by_fab_classification,,IDH2
0.3874137139139329,open_targets_somatic_mutation,osteosarcoma,,IDH2
0.38227707703418656,open_targets_somatic_mutation,anaplastic_oligodendroglioma,,IDH2
0.567134204592705,open_targets_genetic_association,lung_carcinoma,,CHEK2
0.38158553574989,open_targets_somatic_mutation,angioimmunoblastic_t-cell_lymphoma,,IDH2
0.38000736063982293,open_targets_somatic_mutation,low_grade_glioma,,IDH2
0.5580289308322968,open_targets_genetic_association,colorectal_cancer,,CHEK2
0.3793702258691163,open_targets_genetic_literature,ollier_disease,,IDH2
0.3764153592807479,open_targets_somatic_mutation,olfactory_neuroblastoma,,IDH2
0.3749327360440836,open_targets_somatic_mutation,sinonasal_undifferentiated_carcinoma,,IDH2
0.3721549432353312,open_targets_clinical,neuroepithelial_neoplasm,,IDH2
0.5388042523593799,open_targets_genetic_association,hereditary_nonpolyposis_colon_cancer,,CHEK2
0.3714688183864236,open_targets_somatic_mutation,large_cell_neuroendocrine_carcinoma,,IDH2
0.49644899370887396,open_targets_literature,thyroid_cancer,,CHEK2
0.4879171015432953,open_targets_genetic_association,lymphoid_leukemia,,CHEK2
0.48723249557438847,open_targets_genetic_association,ovarian_cyst,,CHEK2
0.3057359162014436,open_targets_literature,chondrosarcoma,,IDH2
0.29297390945675816,open_targets_literature,esophageal_squamous_cell_carcinoma,,IDH2
0.28934878350301224,open_targets_somatic_mutation,oligoastrocytoma,,IDH2
0.2856669889194133,open_targets_somatic_mutation,breast_carcinoma,,IDH2
0.2847357879889724,open_targets_somatic_mutation,diffuse_large_b-cell_lymphoma,,IDH2
0.28466648939127615,open_targets_somatic_mutation,pilocytic_astrocytoma,,IDH2
0.2844361516921261,open_targets_somatic_mutation,anaplastic_oligoastrocytoma,,IDH2
0.28434311640245047,open_targets_somatic_mutation,ganglioglioma,,IDH2
0.48149039924313036,open_targets_affected_pathway,covid-19,,IKBKB
0.4082260420219913,open_targets_literature,systemic_lupus_erythematosus,,IKBKB
0.5040966556828587,open_targets_clinical,irritable_bowel_syndrome,,CHRM1
0.30490338011487894,open_targets_clinical,alport_syndrome,,IKBKB
0.29715783017183545,open_targets_literature,chronic_kidney_disease,,IKBKB
0.2916757746211549,open_targets_literature,osteosarcoma,,IKBKB
0.3695798546847018,open_targets_clinical,angle-closure_glaucoma,,CHRM1
0.3306347808407156,open_targets_affected_pathway,neuroinflammatory_disorder,,CHRM1
0.3086358405891828,open_targets_literature,psoriasis,,IL2
0.25,clinical_trial_phase1,idh2_gene_mutation,,IDH1
0.47296944775261895,clinical_trial_phase1,low_grade_glioma,,IDH1
0.25,clinical_trial_phase1,solid_tumors,,IDH1
0.5,clinical_trial_phase2,myelodysplastic_syndromes,,IDH2
0.1895864174439773,open_targets_somatic_mutation,breast_carcinoma,,IL2
0.1890755300928408,open_targets_somatic_mutation,esophageal_squamous_cell_carcinoma,,IL2
0.18892155238736852,open_targets_somatic_mutation,colon_adenocarcinoma,,IL2
0.1888615752068455,open_targets_somatic_mutation,gastric_carcinoma,,IL2
0.18868144922057467,open_targets_somatic_mutation,skin_squamous_cell_carcinoma,,IL2
0.1847899273423509,open_targets_somatic_mutation,small_intestinal_tubulovillous_adenoma,,IL2
0.5,clinical_trial_phase2,myelodysplastic_syndrome,,IDH2
0.5843725424738924,open_targets_literature,asthma,,IL6
0.5291814589129721,open_targets_genetic_association,aortic_stenosis,,IL6
0.45986661257843303,open_targets_literature,atrial_fibrillation,,IL6
0.42926702570919467,open_targets_literature,atherosclerosis,,IL6
0.4135166531466659,open_targets_genetic_association,heart_valve_disease,,IL6
0.3949478969650177,open_targets_genetic_association,atrial_flutter,,IL6
0.39230313272720385,open_targets_literature,anemia,,IL6
0.32247278097470133,open_targets_genetic_association,lymphatic_system_disease,,IL6
0.31391118971431875,open_targets_genetic_association,varicose_veins,,IL6
0.30197502918677505,open_targets_genetic_association,atopic_eczema,,IL6
0.2706138117371293,open_targets_clinical,cutaneous_lupus_erythematosus,,IL6
0.14157288446960828,open_targets_literature,systemic_lupus_erythematosus,,IL6
0.13697358295920445,open_targets_genetic_association,abruptio_placentae,,IL6
0.784300463357018,open_targets_genetic_association,"diabetes_mellitus,_permanent_neonatal_4",,INS
0.49318491199510767,open_targets_genetic_literature,maturity-onset_diabetes_of_the_young,,INS
0.4251890304193112,open_targets_genetic_association,neonatal_diabetes_mellitus,,INS
0.3957177708662371,open_targets_genetic_association,type_1_diabetes_nephropathy,,INS
0.11672182899205713,open_targets_literature,breast_cancer,,INS
0.11366049872857158,open_targets_literature,non-alcoholic_fatty_liver_disease,,INS
0.1126266395619059,open_targets_literature,chronic_kidney_disease,,INS
0.7336673736608843,open_targets_clinical,diabetes_mellitus,,INSR
0.461797506126023,open_targets_genetic_association,abnormality_of_the_skeletal_system,,INSR
0.46124394118760426,open_targets_genetic_association,gout,,INSR
0.45318328820912096,open_targets_genetic_association,alcohol_drinking,,INSR
0.37050380432141355,open_targets_clinical,cerebral_palsy,,GABRB2
0.37004182950305764,open_targets_clinical,epilepsy_syndrome,,GABRB2
0.3695798546847018,open_targets_genetic_literature,complex_neurodevelopmental_disorder,,GABRB2
0.3695798546847018,open_targets_genetic_association,undetermined_early-onset_epileptic_encephalopathy,,GABRB2
0.3695798546847018,open_targets_clinical,malaria,,GABRB2
0.3656301321056298,open_targets_clinical,bipolar_disorder,,GABRB2
0.25,clinical_trial_phase1,advanced_solid_tumor,,SMARCA4
0.3598065207497063,open_targets_clinical,respiratory_failure,,GABRB2
0.25,clinical_trial_phase1,non-small_cell_lung_cancer,,SMARCA4
0.3589851458440502,open_targets_clinical,delirium,,GABRB2
0.35713157131961176,open_targets_clinical,cocaine_dependence,,GABRB2
0.5,clinical_trial_phase2,solid_tumor_malignancies,,SMARCA4
0.3567472208414829,open_targets_clinical,stroke,,GABRB2
0.5,clinical_trial_phase2,clear_cell_endometrial_carcinoma,,SMARCA4
0.3522429663625132,open_targets_clinical,covid-19,,GABRB2
0.5,clinical_trial_phase2,ovarian_cancer,,SMARCA4
0.3521274726579242,open_targets_clinical,epilepsia_partialis_continua,,GABRB2
0.3333327657042876,open_targets_clinical,ischemia_reperfusion_injury,,GABRB2
0.8533715326343947,open_targets_genetic_association,guanidinoacetate_methyltransferase_deficiency,,GAMT
0.5779038245279681,open_targets_genetic_association,cerebral_creatine_deficiency_syndrome,,GAMT
0.5328769607573313,open_targets_genetic_association,genetic_disorder,,GAMT
0.37298487447694695,open_targets_genetic_literature,intellectual_disability,,GAMT
0.3707065599361364,open_targets_genetic_literature,seizure,,GAMT
0.3400134663099256,open_targets_genetic_association,parkinson_disease,,GAMT
0.3400134663099256,open_targets_genetic_association,late-onset_parkinson_disease,,GAMT
0.3400134663099256,open_targets_genetic_association,abnormality_of_the_nervous_system,,GAMT
0.3400134663099256,open_targets_genetic_association,hereditary_late-onset_parkinson_disease,,GAMT
0.7972225107836246,open_targets_genetic_association,atrial_septal_defect_2,,GATA4
0.7664217187332981,open_targets_genetic_association,ventricular_septal_defect_1,,GATA4
0.25,clinical_trial_phase1,advanced_solid_tumors_harboring_kras_g12c_mutation,,SOS1
0.7462202156991699,open_targets_genetic_association,atrioventricular_septal_defect_4,,GATA4
0.25,clinical_trial_phase1,advanced_cancer,,SOS1
0.7377406820360473,open_targets_genetic_association,tetralogy_of_fallot,,GATA4
0.25,clinical_trial_phase1,metastatic_cancer,,SOS1
0.5585517260581527,open_targets_literature,congenital_heart_disease,,GATA4
0.25,clinical_trial_phase1,malignant_neoplasm_of_colon,,SOS1
0.52269392552891,open_targets_affected_pathway,neurodegenerative_disease,,GATA4
0.25,clinical_trial_phase1,malignant_neoplasm_of_lung,,SOS1
0.25,clinical_trial_phase1,malignant_neoplastic_disease,,SOS1
0.5120172477993907,open_targets_genetic_association,hypertension,,GATA4
0.25,clinical_trial_phase1,solid_tumor,,SOS1
0.5084112566662594,open_targets_animal_model,"46,xy_partial_gonadal_dysgenesis",,GATA4
0.25,clinical_trial_phase1,advanced_solid_tumor,,SOS1
0.4998544484472473,open_targets_genetic_association,testicular_anomalies_with_or_without_congenital_heart_disease,,GATA4
0.25,clinical_trial_phase1,non_small_cell_lung_cancer,,SOS1
0.4714398637981758,open_targets_genetic_association,cholelithiasis,,GATA4
0.5889950798324667,open_targets_genetic_association,ataxia_-_telangiectasia_variant,,ATM
0.25,clinical_trial_phase1,colo-rectal_cancer,,SOS1
0.4619748183558772,open_targets_genetic_literature,pancreatic_hypoplasia-diabetes-congenital_heart_disease_syndrome,,GATA4
0.4619748183558772,open_targets_genetic_literature,pancreatic_hypoplasia_-_diabetes_-_congenital_heart_disease,,GATA4
0.4541161877532989,open_targets_genetic_association,atrial_fibrillation,,GATA4
0.4225475698212318,open_targets_genetic_association,gallstones,,GATA4
0.75,clinical_trial_phase2,breast_cancer,,CDK6
0.396369450208562,open_targets_genetic_association,polycystic_ovary_syndrome,,GATA4
0.3939317808728042,open_targets_genetic_literature,atrial_heart_septal_defect,,GATA4
0.37994056393596903,open_targets_genetic_association,"atrial_septal_defect,_ostium_secundum_type",,GATA4
0.568360837985564,open_targets_somatic_mutation,t-cell_prolymphocytic_leukemia,,ATM
0.37221054462256165,open_targets_genetic_literature,"structural_congenital_heart_disease,_multiple_types_-_gata4",,GATA4
0.3716125438854676,open_targets_genetic_association,familial_atrial_fibrillation,,GATA4
0.37135381947886326,open_targets_genetic_literature,abnormal_cardiac_septum_morphology,,GATA4
0.37050380432141355,open_targets_genetic_literature,permanent_neonatal_diabetes_mellitus,,GATA4
0.37026768385869835,open_targets_genetic_literature,neonatal_diabetes_mellitus,,GATA4
0.3695798546847018,open_targets_genetic_literature,transient_neonatal_diabetes_mellitus,,GATA4
0.25,clinical_trial_phase1,advanced_solid_tumor,,SRC
0.36617986452560475,open_targets_genetic_association,osteoarthritis,,GATA4
0.25,clinical_trial_phase1,metastatic_solid_tumors,,SRC
0.364157292333219,open_targets_genetic_association,irritability,,GATA4
0.25,clinical_trial_phase1,met_gene_alterations,,SRC
0.3499152346052492,open_targets_genetic_association,alcohol_drinking,,GATA4
0.25,clinical_trial_phase1,fibrostenotic_crohn's_disease,,SRC
0.3430791312045352,open_targets_genetic_association,"46,xy_sex_reversal_3",,GATA4
0.25,clinical_trial_phase1,non-small-cell_lung_carcinoma,,SRC
0.3400134663099256,open_targets_genetic_association,transposition_of_the_great_arteries,,GATA4
0.25,clinical_trial_phase1,multiple_myeloma,,SRC
0.3326218692162316,open_targets_genetic_association,male_infertility_with_azoospermia_or_oligozoospermia_due_to_single_gene_mutation,,GATA4
0.25,clinical_trial_phase1,"lymphoma,_large_b-cell,_diffuse",,SRC
0.32773078527249644,open_targets_animal_model,hypertrophic_cardiomyopathy,,GATA4
0.25,clinical_trial_phase1,pleiotropic_pathway_modifier,,SRC
0.3199896508166267,open_targets_genetic_association,brugada_syndrome,,GATA4
0.25,clinical_trial_phase1,glioblastoma,,SRC
0.30374491450666896,open_targets_literature,melanoma,,IKBKB
0.3083596088803961,open_targets_genetic_association,liver_abscess,,GATA4
0.3041111804644636,open_targets_genetic_association,cholecystitis,,GATA4
0.2981517407297838,open_targets_genetic_association,joint_disease,,GATA4
0.25,clinical_trial_phase1,"unspecified_adult_solid_tumor,_protocol_specific",,SRC
0.14820152172856543,open_targets_genetic_association,genetic_disorder,,GATA4
0.13003448298303785,open_targets_animal_model,pulmonic_stenosis,,GATA4
0.0,clinical_trial_phase0,progression-free_survival;progression-free_survival;disease_control_rate;_safety,,SRC
